Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
5227,CA-2019-119865,21-Jun-2019,26-Jun-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,6,60.4968,0,COD
5228,CA-2019-119865,21-Jun-2019,26-Jun-2019,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,-44.196,0,Cards
8659,CA-2019-168361,21-Jun-2019,25-Jun-2019,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,1,-1.3376,0,Online
2085,CA-2019-140501,23-Jun-2019,28-Jun-2019,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",122.12,4,56.1752,0,Online
2086,CA-2019-140501,23-Jun-2019,28-Jun-2019,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,18.45,5,8.6715,0,COD
2087,CA-2019-140501,23-Jun-2019,28-Jun-2019,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,5,38.988,0,COD
2088,CA-2019-140501,23-Jun-2019,28-Jun-2019,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,East,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,146.73,3,68.9631,0,Cards
2089,CA-2019-140501,23-Jun-2019,28-Jun-2019,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,East,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,3.96,2,1.4652,0,Cards
3944,US-2019-142685,23-Jun-2019,30-Jun-2019,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Buffalo,New York,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,16.7034,0,Cards
6928,CA-2019-140382,23-Jun-2019,25-Jun-2019,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,93.68,4,25.2936,0,Online
6929,CA-2019-140382,23-Jun-2019,25-Jun-2019,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,West,OFF-LA-10001934,Office Supplies,Labels,Avery 516,21.93,3,10.3071,0,Online
6930,CA-2019-140382,23-Jun-2019,25-Jun-2019,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,West,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,862.344,7,97.0137,0,Cards
6931,CA-2019-140382,23-Jun-2019,25-Jun-2019,Second Class,RD-19900,Ruben Dartt,Consumer,United States,San Francisco,California,West,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,19.98,1,9.3906,0,Online
7019,US-2019-154256,23-Jun-2019,27-Jun-2019,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,New York,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,25.83,7,12.1401,0,Cards
3529,CA-2019-130680,24-Jun-2019,29-Jun-2019,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,San Diego,California,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,38.24,4,-9.56,0,COD
4688,CA-2019-101987,24-Jun-2019,30-Jun-2019,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Richmond,Indiana,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,9,123.4548,0,COD
4704,CA-2019-166240,24-Jun-2019,28-Jun-2019,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Houston,Texas,Central,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,2,-19.602,0,COD
9166,CA-2019-100300,24-Jun-2019,26-Jun-2019,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,4476.8,4,503.64,0,Cards
9167,CA-2019-100300,24-Jun-2019,26-Jun-2019,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,West,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,104.85,1,50.328,0,Cards
9168,CA-2019-100300,24-Jun-2019,26-Jun-2019,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,3,72.432,0,COD
2146,US-2019-152051,25-Jun-2019,29-Jun-2019,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,-18.0882,0,COD
2147,US-2019-152051,25-Jun-2019,29-Jun-2019,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,-27.9312,0,Online
2148,US-2019-152051,25-Jun-2019,29-Jun-2019,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352,6,-50.8704,0,COD
2191,CA-2019-118913,25-Jun-2019,29-Jun-2019,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Los Angeles,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,17.0268,0,Online
7426,CA-2019-101693,25-Jun-2019,27-Jun-2019,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,-6.089,0,Online
7427,CA-2019-101693,25-Jun-2019,27-Jun-2019,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,-26.1696,0,Online
480,CA-2019-100790,26-Jun-2019,02-Jul-2019,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,East,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,14.7,5,6.615,0,COD
481,CA-2019-100790,26-Jun-2019,02-Jul-2019,Standard Class,JG-15805,John Grady,Corporate,United States,New York City,New York,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,84.51,0,Cards
1286,CA-2019-119445,26-Jun-2019,03-Jul-2019,Standard Class,GM-14500,Gene McClure,Consumer,United States,Providence,Rhode Island,East,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,14.9,5,1.043,0,Online
1694,US-2019-158708,26-Jun-2019,29-Jun-2019,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2,3.5742,0,Cards
3957,CA-2019-114951,26-Jun-2019,03-Jul-2019,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,6.4206,0,Online
6506,CA-2019-152331,26-Jun-2019,30-Jun-2019,Standard Class,LD-16855,Lela Donovan,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10001547,Office Supplies,Art,Newell 311,5.304,3,0.4641,0,Cards
8260,CA-2019-118101,26-Jun-2019,26-Jun-2019,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,180.7659,0,COD
8261,CA-2019-118101,26-Jun-2019,26-Jun-2019,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,3.7694,0,Online
8262,CA-2019-118101,26-Jun-2019,26-Jun-2019,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,44.4704,0,COD
8687,CA-2019-144015,26-Jun-2019,26-Jun-2019,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,11.586,0,Cards
8688,CA-2019-144015,26-Jun-2019,26-Jun-2019,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,17.9,5,8.95,0,Cards
8689,CA-2019-144015,26-Jun-2019,26-Jun-2019,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,West,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",12.48,2,5.616,0,COD
9025,CA-2019-102127,26-Jun-2019,02-Jul-2019,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,East,TEC-AC-10002020,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,20.97,3,9.0171,0,COD
9026,CA-2019-102127,26-Jun-2019,02-Jul-2019,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",139.96,4,9.7972,0,COD
9027,CA-2019-102127,26-Jun-2019,02-Jul-2019,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,New York City,New York,East,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,12.8316,0,Cards
9774,CA-2019-160234,26-Jun-2019,03-Jul-2019,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Atlanta,Georgia,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,135.95,1,39.4255,0,COD
2904,CA-2019-153577,27-Jun-2019,01-Jul-2019,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,7,12.1758,0,Cards
2905,CA-2019-153577,27-Jun-2019,01-Jul-2019,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Highland Park,Illinois,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,3,-7.7094,0,Online
6149,CA-2019-161928,27-Jun-2019,29-Jun-2019,Second Class,AC-10660,Anna Chung,Consumer,United States,San Francisco,California,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,12.599,0,Cards
3922,CA-2019-110044,28-Jun-2019,02-Jul-2019,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,3,35.9976,0,Cards
4307,CA-2019-161095,28-Jun-2019,28-Jun-2019,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,3,2.8101,0,COD
4308,CA-2019-161095,28-Jun-2019,28-Jun-2019,Same Day,CS-12250,Chris Selesnick,Corporate,United States,Los Angeles,California,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,2,11.7488,0,Online
6751,CA-2019-154767,28-Jun-2019,30-Jun-2019,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",121.96,2,20.7332,0,Cards
6752,CA-2019-154767,28-Jun-2019,30-Jun-2019,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,2,2.2724,0,Cards
6753,CA-2019-154767,28-Jun-2019,30-Jun-2019,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,61.96,2,27.882,0,Cards
6754,CA-2019-154767,28-Jun-2019,30-Jun-2019,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,3.7412,0,Cards
6755,CA-2019-154767,28-Jun-2019,30-Jun-2019,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",275.24,4,121.1056,0,Online
1901,CA-2019-140543,29-Jun-2019,03-Jul-2019,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,19.188,0,Cards
8231,CA-2019-162355,30-Jun-2019,02-Jul-2019,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,9.7119,0,Online
8232,CA-2019-162355,30-Jun-2019,02-Jul-2019,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,291.3778,0,Cards
8882,CA-2019-135594,30-Jun-2019,03-Jul-2019,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,-0.6265,0,COD
4173,CA-2019-152163,01-Jul-2019,01-Jul-2019,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2,2,6.532,0,Cards
4174,CA-2019-152163,01-Jul-2019,01-Jul-2019,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,6.2208,0,COD
4175,CA-2019-152163,01-Jul-2019,01-Jul-2019,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,28.0032,0,COD
7473,CA-2019-139997,01-Jul-2019,03-Jul-2019,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,449.985,0,COD
8905,US-2019-126431,01-Jul-2019,01-Jul-2019,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,30.53,1,14.0438,0,COD
8906,US-2019-126431,01-Jul-2019,01-Jul-2019,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,East,TEC-AC-10001635,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,30.84,3,6.168,0,COD
8907,US-2019-126431,01-Jul-2019,01-Jul-2019,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,East,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,75.06,9,33.777,0,Cards
9753,US-2019-158680,01-Jul-2019,02-Jul-2019,First Class,NZ-18565,Nick Zandusky,Home Office,United States,Seattle,Washington,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.496,1,0.9048,0,Online
1159,CA-2019-149314,02-Jul-2019,07-Jul-2019,Second Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,West,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,195.184,1,19.5184,0,COD
8337,CA-2019-101469,02-Jul-2019,08-Jul-2019,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Arlington,Virginia,South,OFF-AR-10003986,Office Supplies,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,2,3.157,0,Online
8777,CA-2019-102813,02-Jul-2019,03-Jul-2019,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0,0,Online
8778,CA-2019-102813,02-Jul-2019,03-Jul-2019,First Class,EA-14035,Erin Ashbrook,Corporate,United States,Huntsville,Texas,Central,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,41.472,8,14.5152,0,Online
3565,CA-2019-130029,03-Jul-2019,06-Jul-2019,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,West,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,12.96,2,6.2208,0,Cards
3566,CA-2019-130029,03-Jul-2019,06-Jul-2019,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3.96,2,0.0792,0,Cards
8049,CA-2019-168543,03-Jul-2019,07-Jul-2019,Standard Class,DK-13225,Dean Katz,Corporate,United States,New York City,New York,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,197.9208,0,COD
9773,CA-2019-104983,03-Jul-2019,03-Jul-2019,Same Day,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,123.92,5,38.725,0,Cards
4452,CA-2019-147137,04-Jul-2019,06-Jul-2019,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,8.636,0,Cards
4453,CA-2019-147137,04-Jul-2019,06-Jul-2019,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,20.6612,0,COD
4454,CA-2019-147137,04-Jul-2019,06-Jul-2019,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,225.735,0,COD
4455,CA-2019-147137,04-Jul-2019,06-Jul-2019,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.5584,0,Cards
5936,CA-2019-103107,04-Jul-2019,04-Jul-2019,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,8.636,0,Cards
5937,CA-2019-103107,04-Jul-2019,04-Jul-2019,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,19.9665,0,Online
5938,CA-2019-103107,04-Jul-2019,04-Jul-2019,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,8.997,0,Online
725,CA-2019-114713,07-Jul-2019,12-Jul-2019,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,5.1282,0,Online
1799,CA-2019-100965,07-Jul-2019,11-Jul-2019,Standard Class,RM-19375,Raymond Messe,Consumer,United States,San Jose,California,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,73.321,0,COD
2372,CA-2019-159940,07-Jul-2019,11-Jul-2019,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60.288,8,-27.1296,0,COD
2373,CA-2019-159940,07-Jul-2019,11-Jul-2019,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.632,1,0.8225,0,COD
2374,CA-2019-159940,07-Jul-2019,11-Jul-2019,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,Central,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,23.688,9,7.6986,0,Online
2375,CA-2019-159940,07-Jul-2019,11-Jul-2019,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253.372,2,-14.4784,0,Online
3983,CA-2019-135265,07-Jul-2019,09-Jul-2019,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,-3.5996,0,COD
